phase,condition_id,purpose,sweep_axis,axis_value,stage,vocab_size,tokenizer_min_frequency,context_length,batch_size,emb_dim,n_heads,n_layers,drop_rate,ffn_mult,norm_first,activation_name,attention_impl,qkv_bias,tie_embeddings,init_std,learning_rate,weight_decay,grad_clip,epochs,epoch_milestones,run_number,repeat_index,seed
phase10_grad_clip,GC025,gradient clipping sweep grad_clip=0.25,grad_clip,0.25,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,0.25,50,,255,3,777
phase10_grad_clip,GC050,gradient clipping sweep grad_clip=0.5,grad_clip,0.5,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,0.5,50,,256,1,123
phase10_grad_clip,GC050,gradient clipping sweep grad_clip=0.5,grad_clip,0.5,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,0.5,50,,257,2,321
phase10_grad_clip,GC050,gradient clipping sweep grad_clip=0.5,grad_clip,0.5,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,0.5,50,,258,3,777
phase10_grad_clip,GC100,gradient clipping sweep grad_clip=1,grad_clip,1,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,259,1,123
phase10_grad_clip,GC100,gradient clipping sweep grad_clip=1,grad_clip,1,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,260,2,321
phase10_grad_clip,GC100,gradient clipping sweep grad_clip=1,grad_clip,1,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,261,3,777
phase10_grad_clip,GC200,gradient clipping sweep grad_clip=2,grad_clip,2,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,2.0,50,,262,1,123
phase10_grad_clip,GC200,gradient clipping sweep grad_clip=2,grad_clip,2,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,2.0,50,,263,2,321
phase10_grad_clip,GC200,gradient clipping sweep grad_clip=2,grad_clip,2,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,2.0,50,,264,3,777
phase10_grad_clip,GC500,gradient clipping sweep grad_clip=5,grad_clip,5,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,5.0,50,,265,1,123
phase10_grad_clip,GC500,gradient clipping sweep grad_clip=5,grad_clip,5,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,5.0,50,,266,2,321
phase10_grad_clip,GC500,gradient clipping sweep grad_clip=5,grad_clip,5,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,5.0,50,,267,3,777
phase11_ffn_mult,FFN02,FFN multiplier sweep ffn_mult=2,ffn_mult,2,exploratory,12000,2,512,4,512,8,8,0.1,2,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,268,1,123
phase11_ffn_mult,FFN02,FFN multiplier sweep ffn_mult=2,ffn_mult,2,exploratory,12000,2,512,4,512,8,8,0.1,2,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,269,2,321
phase11_ffn_mult,FFN02,FFN multiplier sweep ffn_mult=2,ffn_mult,2,exploratory,12000,2,512,4,512,8,8,0.1,2,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,270,3,777
phase11_ffn_mult,FFN03,FFN multiplier sweep ffn_mult=3,ffn_mult,3,exploratory,12000,2,512,4,512,8,8,0.1,3,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,271,1,123
phase11_ffn_mult,FFN03,FFN multiplier sweep ffn_mult=3,ffn_mult,3,exploratory,12000,2,512,4,512,8,8,0.1,3,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,272,2,321
phase11_ffn_mult,FFN03,FFN multiplier sweep ffn_mult=3,ffn_mult,3,exploratory,12000,2,512,4,512,8,8,0.1,3,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,273,3,777
phase11_ffn_mult,FFN04,FFN multiplier sweep ffn_mult=4,ffn_mult,4,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,274,1,123
phase11_ffn_mult,FFN04,FFN multiplier sweep ffn_mult=4,ffn_mult,4,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,275,2,321
phase11_ffn_mult,FFN04,FFN multiplier sweep ffn_mult=4,ffn_mult,4,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,276,3,777
phase11_ffn_mult,FFN05,FFN multiplier sweep ffn_mult=5,ffn_mult,5,exploratory,12000,2,512,4,512,8,8,0.1,5,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,277,1,123
phase11_ffn_mult,FFN05,FFN multiplier sweep ffn_mult=5,ffn_mult,5,exploratory,12000,2,512,4,512,8,8,0.1,5,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,278,2,321
phase11_ffn_mult,FFN05,FFN multiplier sweep ffn_mult=5,ffn_mult,5,exploratory,12000,2,512,4,512,8,8,0.1,5,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,279,3,777
phase11_ffn_mult,FFN06,FFN multiplier sweep ffn_mult=6,ffn_mult,6,exploratory,12000,2,512,4,512,8,8,0.1,6,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,280,1,123
phase11_ffn_mult,FFN06,FFN multiplier sweep ffn_mult=6,ffn_mult,6,exploratory,12000,2,512,4,512,8,8,0.1,6,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,281,2,321
phase11_ffn_mult,FFN06,FFN multiplier sweep ffn_mult=6,ffn_mult,6,exploratory,12000,2,512,4,512,8,8,0.1,6,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,282,3,777
phase11_ffn_mult,FFN08,FFN multiplier sweep ffn_mult=8,ffn_mult,8,exploratory,12000,2,512,4,512,8,8,0.1,8,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,283,1,123
phase11_ffn_mult,FFN08,FFN multiplier sweep ffn_mult=8,ffn_mult,8,exploratory,12000,2,512,4,512,8,8,0.1,8,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,284,2,321
phase11_ffn_mult,FFN08,FFN multiplier sweep ffn_mult=8,ffn_mult,8,exploratory,12000,2,512,4,512,8,8,0.1,8,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,285,3,777
phase12_activation,ACT_GELU,activation sweep activation=gelu,activation_name,gelu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,286,1,123
phase12_activation,ACT_GELU,activation sweep activation=gelu,activation_name,gelu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,287,2,321
phase12_activation,ACT_GELU,activation sweep activation=gelu,activation_name,gelu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,288,3,777
phase12_activation,ACT_GELUEXACT,activation sweep activation=gelu_exact,activation_name,gelu_exact,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu_exact,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,289,1,123
phase12_activation,ACT_GELUEXACT,activation sweep activation=gelu_exact,activation_name,gelu_exact,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu_exact,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,290,2,321
phase12_activation,ACT_GELUEXACT,activation sweep activation=gelu_exact,activation_name,gelu_exact,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu_exact,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,291,3,777
phase12_activation,ACT_QUICKGELU,activation sweep activation=quick_gelu,activation_name,quick_gelu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,quick_gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,292,1,123
phase12_activation,ACT_QUICKGELU,activation sweep activation=quick_gelu,activation_name,quick_gelu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,quick_gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,293,2,321
phase12_activation,ACT_QUICKGELU,activation sweep activation=quick_gelu,activation_name,quick_gelu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,quick_gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,294,3,777
phase12_activation,ACT_RELU,activation sweep activation=relu,activation_name,relu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,relu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,295,1,123
phase12_activation,ACT_RELU,activation sweep activation=relu,activation_name,relu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,relu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,296,2,321
phase12_activation,ACT_RELU,activation sweep activation=relu,activation_name,relu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,relu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,297,3,777
phase12_activation,ACT_SILU,activation sweep activation=silu,activation_name,silu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,silu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,298,1,123
phase12_activation,ACT_SILU,activation sweep activation=silu,activation_name,silu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,silu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,299,2,321
phase12_activation,ACT_SILU,activation sweep activation=silu,activation_name,silu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,silu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,300,3,777
phase12_activation,ACT_SWISH,activation sweep activation=swish,activation_name,swish,exploratory,12000,2,512,4,512,8,8,0.1,4,True,swish,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,301,1,123
phase12_activation,ACT_SWISH,activation sweep activation=swish,activation_name,swish,exploratory,12000,2,512,4,512,8,8,0.1,4,True,swish,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,302,2,321
phase12_activation,ACT_SWISH,activation sweep activation=swish,activation_name,swish,exploratory,12000,2,512,4,512,8,8,0.1,4,True,swish,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,303,3,777
phase12_activation,ACT_MISH,activation sweep activation=mish,activation_name,mish,exploratory,12000,2,512,4,512,8,8,0.1,4,True,mish,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,304,1,123
phase12_activation,ACT_MISH,activation sweep activation=mish,activation_name,mish,exploratory,12000,2,512,4,512,8,8,0.1,4,True,mish,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,305,2,321
phase12_activation,ACT_MISH,activation sweep activation=mish,activation_name,mish,exploratory,12000,2,512,4,512,8,8,0.1,4,True,mish,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,306,3,777
phase12_activation,ACT_SQUAREDRELU,activation sweep activation=squared_relu,activation_name,squared_relu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,squared_relu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,307,1,123
phase12_activation,ACT_SQUAREDRELU,activation sweep activation=squared_relu,activation_name,squared_relu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,squared_relu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,308,2,321
phase12_activation,ACT_SQUAREDRELU,activation sweep activation=squared_relu,activation_name,squared_relu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,squared_relu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,309,3,777
phase12_activation,ACT_IDENTITY,activation sweep activation=identity,activation_name,identity,exploratory,12000,2,512,4,512,8,8,0.1,4,True,identity,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,310,1,123
phase12_activation,ACT_IDENTITY,activation sweep activation=identity,activation_name,identity,exploratory,12000,2,512,4,512,8,8,0.1,4,True,identity,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,311,2,321
phase12_activation,ACT_IDENTITY,activation sweep activation=identity,activation_name,identity,exploratory,12000,2,512,4,512,8,8,0.1,4,True,identity,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,312,3,777
phase12_activation,ACT_SWIGLU,activation sweep activation=swiglu,activation_name,swiglu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,swiglu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,313,1,123
phase12_activation,ACT_SWIGLU,activation sweep activation=swiglu,activation_name,swiglu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,swiglu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,314,2,321
phase12_activation,ACT_SWIGLU,activation sweep activation=swiglu,activation_name,swiglu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,swiglu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,315,3,777
phase12_activation,ACT_GEGLU,activation sweep activation=geglu,activation_name,geglu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,geglu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,316,1,123
phase12_activation,ACT_GEGLU,activation sweep activation=geglu,activation_name,geglu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,geglu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,317,2,321
phase12_activation,ACT_GEGLU,activation sweep activation=geglu,activation_name,geglu,exploratory,12000,2,512,4,512,8,8,0.1,4,True,geglu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,318,3,777
phase13_init_std,INIT005,initialization std sweep init_std=0.005,init_std,0.005,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.005,0.0003,0.05,1.0,50,,319,1,123
phase13_init_std,INIT005,initialization std sweep init_std=0.005,init_std,0.005,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.005,0.0003,0.05,1.0,50,,320,2,321
phase13_init_std,INIT005,initialization std sweep init_std=0.005,init_std,0.005,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.005,0.0003,0.05,1.0,50,,321,3,777
phase13_init_std,INIT010,initialization std sweep init_std=0.01,init_std,0.01,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.01,0.0003,0.05,1.0,50,,322,1,123
phase13_init_std,INIT010,initialization std sweep init_std=0.01,init_std,0.01,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.01,0.0003,0.05,1.0,50,,323,2,321
phase13_init_std,INIT010,initialization std sweep init_std=0.01,init_std,0.01,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.01,0.0003,0.05,1.0,50,,324,3,777
phase13_init_std,INIT015,initialization std sweep init_std=0.015,init_std,0.015,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.015,0.0003,0.05,1.0,50,,325,1,123
phase13_init_std,INIT015,initialization std sweep init_std=0.015,init_std,0.015,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.015,0.0003,0.05,1.0,50,,326,2,321
phase13_init_std,INIT015,initialization std sweep init_std=0.015,init_std,0.015,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.015,0.0003,0.05,1.0,50,,327,3,777
phase13_init_std,INIT020,initialization std sweep init_std=0.02,init_std,0.02,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,328,1,123
phase13_init_std,INIT020,initialization std sweep init_std=0.02,init_std,0.02,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,329,2,321
phase13_init_std,INIT020,initialization std sweep init_std=0.02,init_std,0.02,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,330,3,777
phase13_init_std,INIT030,initialization std sweep init_std=0.03,init_std,0.03,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.03,0.0003,0.05,1.0,50,,331,1,123
phase13_init_std,INIT030,initialization std sweep init_std=0.03,init_std,0.03,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.03,0.0003,0.05,1.0,50,,332,2,321
phase13_init_std,INIT030,initialization std sweep init_std=0.03,init_std,0.03,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.03,0.0003,0.05,1.0,50,,333,3,777
phase13_init_std,INIT040,initialization std sweep init_std=0.04,init_std,0.04,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.04,0.0003,0.05,1.0,50,,334,1,123
phase13_init_std,INIT040,initialization std sweep init_std=0.04,init_std,0.04,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.04,0.0003,0.05,1.0,50,,335,2,321
phase13_init_std,INIT040,initialization std sweep init_std=0.04,init_std,0.04,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.04,0.0003,0.05,1.0,50,,336,3,777
phase14_structure,STRUCT_BASE,structure baseline pre-LN tied embeddings SDPA no QKV bias,structure,baseline,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,337,1,123
phase14_structure,STRUCT_BASE,structure baseline pre-LN tied embeddings SDPA no QKV bias,structure,baseline,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,338,2,321
phase14_structure,STRUCT_BASE,structure baseline pre-LN tied embeddings SDPA no QKV bias,structure,baseline,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,339,3,777
phase14_structure,STRUCT_QKVB,structure sweep QKV bias enabled,structure,qkv_bias=True,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,True,True,0.02,0.0003,0.05,1.0,50,,340,1,123
phase14_structure,STRUCT_QKVB,structure sweep QKV bias enabled,structure,qkv_bias=True,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,True,True,0.02,0.0003,0.05,1.0,50,,341,2,321
phase14_structure,STRUCT_QKVB,structure sweep QKV bias enabled,structure,qkv_bias=True,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,True,True,0.02,0.0003,0.05,1.0,50,,342,3,777
phase14_structure,STRUCT_UNTIED,structure sweep untied input/output embeddings,structure,tie_embeddings=False,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,False,0.02,0.0003,0.05,1.0,50,,343,1,123
phase14_structure,STRUCT_UNTIED,structure sweep untied input/output embeddings,structure,tie_embeddings=False,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,False,0.02,0.0003,0.05,1.0,50,,344,2,321
phase14_structure,STRUCT_UNTIED,structure sweep untied input/output embeddings,structure,tie_embeddings=False,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,False,False,0.02,0.0003,0.05,1.0,50,,345,3,777
phase14_structure,STRUCT_POSTLN,structure sweep post-LN transformer blocks,structure,norm_first=False,exploratory,12000,2,512,4,512,8,8,0.1,4,False,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,346,1,123
phase14_structure,STRUCT_POSTLN,structure sweep post-LN transformer blocks,structure,norm_first=False,exploratory,12000,2,512,4,512,8,8,0.1,4,False,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,347,2,321
phase14_structure,STRUCT_POSTLN,structure sweep post-LN transformer blocks,structure,norm_first=False,exploratory,12000,2,512,4,512,8,8,0.1,4,False,gelu,sdpa,False,True,0.02,0.0003,0.05,1.0,50,,348,3,777
phase14_structure,STRUCT_MANUALATT,structure sweep manual attention implementation,structure,attention_impl=manual,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,manual,False,True,0.02,0.0003,0.05,1.0,50,,349,1,123
phase14_structure,STRUCT_MANUALATT,structure sweep manual attention implementation,structure,attention_impl=manual,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,manual,False,True,0.02,0.0003,0.05,1.0,50,,350,2,321
phase14_structure,STRUCT_MANUALATT,structure sweep manual attention implementation,structure,attention_impl=manual,exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,manual,False,True,0.02,0.0003,0.05,1.0,50,,351,3,777
phase14_structure,STRUCT_QKVB_UNTIED,structure sweep QKV bias plus untied embeddings,structure,"qkv_bias=True,tie_embeddings=False",exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,True,False,0.02,0.0003,0.05,1.0,50,,352,1,123
phase14_structure,STRUCT_QKVB_UNTIED,structure sweep QKV bias plus untied embeddings,structure,"qkv_bias=True,tie_embeddings=False",exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,True,False,0.02,0.0003,0.05,1.0,50,,353,2,321
phase14_structure,STRUCT_QKVB_UNTIED,structure sweep QKV bias plus untied embeddings,structure,"qkv_bias=True,tie_embeddings=False",exploratory,12000,2,512,4,512,8,8,0.1,4,True,gelu,sdpa,True,False,0.02,0.0003,0.05,1.0,50,,354,3,777
